2005,B3,0,0,0,3,7,36,53,90,114,146,191,178,147,141,149,122,128,125,101,101,89,85,81,67,79,68,84,87,80,79,70,92,69,70,73,64,63,56,46,33,49,21,15,26,17,23,27,11,11,11,11,4,2,4,3,4,3,2,1,0,1,1,2,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2005,C11,0,0,1,2,7,39,61,103,110,123,177,155,124,133,104,138,99,99,96,95,75,63,69,63,69,47,70,72,64,70,64,65,58,48,44,43,44,34,32,29,29,30,19,21,10,12,10,11,7,8,2,2,8,0,2,2,3,1,1,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,C6,0,0,0,3,5,15,19,28,43,50,46,48,41,54,55,57,46,55,46,53,52,33,37,41,38,43,33,30,38,39,37,34,34,32,38,29,32,28,22,20,18,16,14,13,6,10,6,7,9,5,1,2,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,D14,0,0,0,0,1,3,7,17,22,11,42,50,98,85,69,47,50,36,31,25,17,22,15,14,18,10,23,10,15,7,10,11,5,7,10,14,8,6,6,6,8,6,5,3,5,2,3,3,3,1,1,6,2,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,D4,0,0,0,4,8,19,48,70,48,61,76,80,87,85,94,70,82,73,61,48,43,39,49,37,42,33,47,63,39,42,41,44,54,43,49,41,25,34,39,51,27,30,22,23,18,13,6,9,10,10,5,4,4,1,1,2,1,0,1,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2005,E13,1,0,1,1,4,20,24,40,45,64,55,59,35,53,49,42,53,38,29,38,36,18,34,22,17,23,24,34,23,22,20,28,19,14,25,17,24,21,20,20,19,12,11,7,8,11,4,5,5,6,3,1,0,1,0,0,4,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,E18,0,0,0,0,3,7,20,28,52,55,62,71,46,45,37,38,38,31,30,21,13,22,23,12,13,21,20,22,28,11,15,17,12,16,20,23,16,11,16,13,9,11,9,9,3,8,5,0,3,1,3,3,1,2,1,3,2,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2005,E5,0,0,0,0,1,5,14,13,34,57,46,30,33,18,29,17,17,14,20,9,17,4,8,6,10,8,20,11,10,12,13,14,15,10,11,8,10,3,8,8,7,8,8,4,5,4,3,1,2,1,0,1,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,A1,0,0,0,0,1,4,21,25,57,56,103,114,90,112,110,152,125,129,115,97,83,98,81,88,58,69,67,81,86,92,78,78,69,84,67,63,77,55,58,48,46,41,27,28,22,22,12,9,11,2,6,3,2,3,3,3,3,4,5,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,A7,0,0,0,0,1,4,16,40,57,74,75,85,70,58,64,64,57,56,65,39,40,46,37,32,37,34,39,41,34,41,34,23,28,32,18,31,15,25,29,19,15,16,8,9,8,12,8,4,7,6,2,6,3,1,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,B2,0,0,1,3,6,47,69,87,155,163,169,197,205,143,115,150,132,123,139,115,113,99,94,78,77,88,77,72,74,85,101,102,94,73,93,87,85,66,70,51,44,62,46,41,37,30,37,17,19,13,10,9,7,5,6,4,2,3,8,4,3,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2006,B3,0,0,0,3,7,23,60,89,120,118,158,141,165,125,114,123,104,109,120,76,80,75,72,73,65,57,53,74,73,63,53,63,71,55,47,42,50,31,51,61,33,31,20,24,11,20,10,9,11,11,9,7,6,7,1,6,0,0,3,1,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,C11,0,0,2,0,16,28,66,94,94,123,161,155,162,138,124,112,121,111,95,89,99,79,72,55,55,69,73,53,58,46,54,64,64,43,49,50,40,48,36,36,28,26,24,12,24,23,6,9,15,11,1,5,3,4,2,3,2,2,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2006,C6,0,0,1,1,6,11,26,41,37,57,63,56,62,48,53,70,64,64,66,48,50,46,28,37,39,34,41,36,45,38,38,45,25,38,25,30,26,23,23,21,12,26,21,19,12,5,8,3,9,4,6,4,0,0,3,0,0,0,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,D14,0,0,0,0,0,7,10,29,27,19,42,62,79,75,58,65,55,45,37,40,24,23,23,13,17,15,10,16,19,15,11,17,8,15,18,21,15,12,6,8,4,8,6,5,4,8,3,5,1,2,2,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,D4,0,0,0,3,4,16,25,36,59,67,87,82,113,97,106,90,80,88,80,55,65,57,65,56,41,48,43,57,58,46,55,65,55,62,58,63,54,55,47,46,31,31,24,31,20,23,13,13,14,7,6,1,0,1,5,2,1,2,0,1,1,2,0,0,0,0,1,0,1,1,1,      ,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,E13,0,0,0,0,1,3,16,40,49,67,66,79,56,69,66,54,56,49,46,44,39,39,40,29,22,25,24,26,32,23,18,24,19,29,28,18,13,14,18,17,13,17,11,5,11,1,9,8,2,3,3,3,2,0,2,3,1,1,3,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,E18,0,0,0,0,2,9,17,28,46,47,67,57,51,56,53,58,44,42,35,26,27,20,23,13,25,19,16,11,22,17,17,14,18,22,16,14,14,10,15,17,13,14,14,6,7,7,5,4,3,5,1,3,5,1,2,3,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,E5,0,0,0,1,2,5,22,30,38,42,49,34,18,34,24,24,17,22,14,14,10,12,14,13,11,18,10,13,15,12,9,4,9,10,11,11,13,9,10,5,10,7,4,1,2,2,2,1,2,3,2,0,1,0,2,1,0,2,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,A1,0,0,0,0,2,0,9,20,30,51,57,76,63,111,73,93,107,99,102,86,94,67,62,69,76,77,48,50,85,59,58,60,51,69,69,51,43,56,44,33,40,37,40,19,21,17,20,7,7,7,8,3,5,3,2,0,2,2,0,0,1,1,2,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2007,A7,0,0,0,0,4,9,10,14,50,67,57,52,74,75,74,53,69,60,61,81,50,47,38,33,38,31,29,39,37,33,40,30,46,27,49,25,31,22,25,12,15,15,9,7,9,10,10,6,4,3,5,5,0,1,5,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,B2,0,0,0,0,10,36,59,116,137,165,198,213,242,195,126,158,156,153,130,103,102,117,75,91,75,85,71,87,88,101,66,79,102,68,96,102,89,72,71,75,47,55,62,53,49,33,26,22,27,12,20,12,13,9,14,7,4,3,5,6,3,0,3,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2007,B3,0,0,1,2,6,16,57,96,96,130,150,131,130,100,96,87,103,93,86,92,71,82,72,55,51,39,54,59,55,54,48,55,52,52,51,48,49,53,29,33,24,23,19,30,18,17,14,14,8,9,7,3,3,3,4,1,5,5,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,C11,0,0,1,8,9,35,49,88,86,129,130,133,152,130,124,127,125,86,91,83,67,72,38,50,62,62,51,46,56,57,56,68,62,52,40,56,41,36,48,34,28,23,12,21,21,10,15,7,6,9,9,1,2,2,6,7,3,1,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,C6,0,0,1,0,6,6,31,32,45,44,71,60,57,50,65,54,69,73,66,55,66,50,50,51,42,32,43,32,45,41,38,33,52,43,30,38,29,23,34,24,18,16,19,15,16,8,6,7,11,4,4,6,2,2,0,3,1,1,2,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,D14,0,0,0,0,1,3,2,7,5,11,14,19,29,25,24,17,15,20,22,24,13,12,17,9,9,5,6,7,9,7,6,5,8,10,10,5,8,5,2,2,3,7,7,4,2,0,3,2,1,0,4,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,D4,0,0,0,2,9,15,32,36,55,70,74,99,81,116,99,93,97,97,99,111,69,66,59,62,69,55,46,67,54,89,60,73,69,56,72,63,77,67,68,44,51,40,40,46,32,34,21,19,9,10,11,15,5,7,3,4,6,4,3,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,E13,0,0,0,0,2,3,8,27,36,58,56,53,64,50,41,42,39,47,28,39,35,21,26,21,12,24,27,13,27,15,12,19,13,23,13,11,14,16,13,12,19,9,6,8,8,3,5,7,3,3,7,2,1,3,2,2,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,E18,0,0,0,0,5,9,23,47,50,48,64,67,61,58,54,53,40,39,27,30,34,36,30,32,21,17,13,16,17,27,37,19,24,21,11,18,12,17,15,18,16,12,7,9,7,5,5,6,5,2,3,3,2,0,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2007,E5,0,0,0,0,2,7,14,24,32,37,45,55,71,55,58,49,36,50,38,46,29,34,33,18,19,16,19,15,15,17,12,21,19,10,12,16,18,14,16,12,7,6,14,10,10,8,9,2,2,3,5,2,6,0,0,2,3,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,A1,0,0,0,0,0,3,14,28,51,63,86,75,104,131,153,129,95,138,109,102,91,76,77,77,90,74,72,86,61,78,90,70,81,62,79,63,66,60,43,48,57,43,37,34,28,24,22,18,7,14,7,14,1,5,1,2,1,2,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2008,A7,0,0,0,0,1,3,10,19,28,39,35,53,50,56,44,49,46,51,46,45,56,41,32,27,21,35,22,24,37,36,31,27,16,31,27,15,18,24,21,20,20,18,17,4,9,11,7,6,3,5,2,3,0,3,3,1,2,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,B2,0,0,0,1,5,14,53,98,139,155,185,227,200,191,160,133,126,119,122,98,101,84,88,109,90,73,74,87,77,85,78,56,75,92,92,87,105,87,67,59,42,60,56,56,47,40,32,44,17,23,20,16,8,7,8,6,6,5,5,6,3,1,1,1,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008,B3,0,0,0,2,9,34,49,67,111,105,148,133,154,155,123,118,86,98,79,87,101,65,76,67,46,54,41,50,58,47,48,48,56,54,53,54,64,43,49,35,41,28,22,16,24,27,12,13,17,14,11,8,8,12,6,3,3,6,1,1,1,1,2,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,C11,0,0,1,0,7,36,64,79,108,116,126,137,161,134,108,100,106,83,112,88,76,81,73,59,51,47,50,37,55,40,59,37,51,57,42,34,48,43,45,36,25,38,24,21,17,13,10,12,10,10,13,6,7,2,1,4,3,2,2,0,1,0,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,C6,0,0,0,0,3,4,21,33,54,45,54,44,43,57,49,42,48,46,59,45,32,56,41,36,35,33,28,19,25,40,30,27,25,20,30,22,28,23,18,31,25,16,23,9,10,8,9,1,3,4,6,4,1,2,2,5,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,D14,0,0,0,0,0,0,6,13,9,30,33,41,65,62,52,45,45,35,37,52,40,29,30,23,16,19,17,21,18,20,24,23,13,15,25,22,21,22,16,12,13,15,21,11,11,8,4,7,3,4,4,2,2,5,3,1,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,D4,0,1,0,2,1,3,13,31,38,47,60,58,71,81,90,69,62,63,60,58,60,62,47,50,54,49,28,34,38,35,50,45,44,57,51,59,46,48,51,46,43,31,34,28,26,15,18,19,12,4,9,9,5,5,4,3,4,2,0,2,5,2,2,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2008,E13,0,0,0,1,2,5,6,8,20,52,48,46,49,58,43,38,27,32,30,24,31,27,27,22,22,23,17,19,21,23,17,16,15,15,19,18,14,24,16,16,12,13,7,8,9,6,9,8,3,6,6,5,1,0,1,2,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,E18,0,0,0,0,0,7,20,43,35,49,63,51,51,51,41,43,21,32,36,39,18,19,20,24,12,19,9,20,9,13,27,16,9,21,17,19,16,21,13,18,11,9,13,6,11,5,4,7,1,2,4,6,1,1,2,1,2,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,E5,0,0,0,0,6,7,10,27,19,36,29,32,31,36,36,17,30,28,20,25,12,14,25,20,17,10,9,13,7,19,15,20,7,9,9,6,19,6,13,7,11,13,5,9,9,3,6,2,4,0,3,4,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,A1,0,0,0,0,1,1,9,13,41,44,57,54,66,124,101,108,102,98,90,83,92,79,55,59,58,54,48,52,44,46,51,64,67,40,38,49,41,63,49,47,41,30,37,36,33,17,16,18,16,6,8,7,6,2,7,2,1,1,1,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2009,A7,0,0,0,0,2,2,17,13,33,27,57,47,46,44,39,56,48,36,45,42,32,44,38,38,37,24,17,21,23,28,22,24,23,25,18,20,35,12,19,8,14,17,7,11,6,8,7,8,6,4,1,1,1,2,4,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2009,B2,0,0,0,0,3,9,28,63,109,134,172,177,191,171,150,139,106,110,111,108,108,84,93,91,65,71,44,74,72,64,84,81,55,83,77,100,73,87,84,75,59,55,49,49,40,30,40,29,18,16,18,18,9,4,10,4,2,2,3,3,1,2,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,B3,0,0,0,2,5,9,37,53,59,80,112,114,120,123,94,88,95,70,78,80,72,68,67,59,61,43,34,49,43,42,46,38,43,27,40,48,31,34,40,31,34,34,22,34,21,14,12,8,9,11,3,10,4,5,6,2,4,2,6,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,C11,0,0,0,1,9,15,43,48,69,109,95,105,108,114,94,103,87,94,69,75,63,61,48,47,51,37,41,36,44,51,35,54,52,41,50,37,40,37,36,41,25,29,18,22,12,10,12,8,8,9,7,6,5,7,3,1,2,6,1,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,C6,0,0,0,0,4,6,14,14,26,24,44,36,33,39,49,31,31,37,46,30,33,30,25,22,18,18,15,15,23,24,18,19,23,21,20,26,13,14,18,8,15,19,9,11,7,4,11,2,2,0,5,2,1,3,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,D14,0,0,0,0,2,1,3,9,13,17,22,46,64,58,66,59,47,42,36,27,31,28,20,24,21,16,17,16,14,7,19,17,8,8,19,14,16,11,12,15,9,10,9,6,5,9,6,5,4,3,2,4,4,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,D4,0,0,0,0,3,6,8,19,35,49,66,65,85,94,82,84,87,67,70,84,75,60,59,55,45,48,52,52,57,34,54,59,53,57,53,58,58,53,44,45,59,42,49,40,20,24,23,25,10,12,15,10,3,6,5,1,2,4,4,2,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2009,E13,0,0,0,0,0,5,4,22,31,32,38,31,37,39,48,43,47,35,56,45,36,28,37,25,26,17,22,22,19,24,19,24,21,20,21,18,24,18,18,10,18,7,15,14,12,2,5,4,5,1,3,3,3,4,3,0,2,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,E18,0,1,1,1,2,1,16,21,20,36,48,35,43,39,33,45,29,28,31,23,18,26,31,26,7,10,17,15,16,13,11,27,20,13,17,10,15,16,21,11,10,6,10,9,5,9,6,3,2,0,8,4,0,3,1,0,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,E5,0,0,0,0,4,2,14,12,21,11,21,29,21,21,13,20,16,28,27,23,21,18,18,21,9,9,8,11,14,7,5,10,12,9,12,15,10,7,6,7,10,4,4,8,6,9,2,4,6,3,2,1,1,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2010,A1,0,0,0,0,2,3,2,15,20,44,60,68,91,94,80,99,79,83,83,76,67,70,69,63,48,44,38,42,30,40,45,56,45,44,41,31,42,43,34,46,34,42,15,26,35,17,13,15,17,7,7,4,7,6,1,0,2,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2010,A7,0,0,0,0,0,5,7,21,22,29,24,46,34,32,46,31,51,40,42,47,39,38,39,31,28,23,27,24,24,24,36,37,22,22,20,13,23,19,7,20,8,10,6,17,7,4,6,5,9,3,6,2,4,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,B2,0,0,0,0,2,11,23,39,79,101,144,149,154,141,133,140,105,89,89,80,108,85,82,63,54,64,54,47,46,56,46,57,55,54,67,57,66,52,67,54,48,50,41,39,25,28,16,28,21,8,9,9,15,6,13,6,3,2,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,B3,0,0,0,0,4,16,33,49,59,95,88,101,122,96,110,80,65,58,69,46,57,57,43,51,44,36,40,37,37,46,29,58,54,32,30,31,41,35,31,30,35,15,18,26,18,12,11,11,8,3,3,7,3,5,2,8,5,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,C11,0,0,0,1,1,7,16,29,42,67,96,113,105,85,87,79,68,60,75,64,59,47,52,48,59,40,39,40,36,37,31,27,24,42,41,26,36,35,35,33,27,21,27,15,22,14,9,6,9,10,5,5,3,1,7,3,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,C6,0,0,0,1,1,2,5,13,22,28,34,48,40,46,36,44,44,55,28,29,36,45,44,33,19,19,16,29,20,17,21,15,12,13,15,18,19,14,19,18,10,14,11,10,7,8,8,5,5,6,1,2,3,4,0,2,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,D14,0,0,0,0,0,1,0,6,12,15,44,52,63,57,47,51,43,32,30,27,30,18,16,10,10,16,12,11,11,11,9,7,9,12,7,7,11,11,10,7,7,9,4,7,7,11,1,1,3,2,2,2,2,2,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,D4,0,0,0,0,2,7,9,23,31,36,53,72,87,82,74,93,83,73,70,61,77,86,68,67,58,61,37,50,69,41,55,49,49,64,50,39,44,45,57,58,39,35,39,37,32,21,21,19,14,6,8,4,6,7,3,1,1,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,E13,0,0,0,0,3,1,6,13,14,34,34,30,31,37,33,40,29,31,34,32,32,26,19,23,17,15,24,17,14,20,26,13,19,15,19,10,12,20,13,17,13,12,12,6,10,12,3,3,3,9,0,4,3,1,0,2,0,1,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,E18,0,0,0,0,0,1,3,24,22,21,30,32,29,38,43,40,30,23,28,24,21,16,25,11,20,18,11,12,11,6,12,15,12,10,15,16,8,11,16,11,11,10,9,10,11,9,8,8,0,1,0,1,0,1,0,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,E5,0,0,0,0,0,2,11,9,13,20,20,24,16,26,20,28,17,12,22,15,17,11,11,6,9,4,17,8,5,9,11,9,9,8,1,8,5,5,5,10,7,5,7,4,6,5,3,0,3,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,A1,0,0,0,0,0,2,8,12,18,29,36,55,54,74,83,77,70,64,56,60,63,64,55,60,57,36,47,33,33,38,33,42,34,41,43,21,21,32,32,21,31,32,32,24,21,13,19,9,10,8,13,7,1,3,3,3,1,0,1,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
